event_id,timestamp,user_id,role,department,file_id,file_type,file_sensitivity,action,device_id,country,city,app,is_external_share,share_scope,permission_change,bytes,label,intent,scenario_id
evt_00000760,2026-05-27 09:07:09,user_018,office_staff,operations,file_00325,docx,medium,view,office_staff_device_18_1,AU,Sydney,desktop,0,none,0,6077,0,normal,
evt_00001102,2026-05-27 09:07:52,user_028,contractor,external,file_00317,pdf,low,edit,contractor_device_28_0,AU,Sydney,web,0,none,0,41720,0,normal,
evt_00000512,2026-05-27 09:07:58,user_010,office_staff,operations,file_00034,xlsx,low,edit,office_staff_device_10_1,NZ,Wellington,web,0,none,0,30396,0,normal,
evt_00000121,2026-05-27 09:08:02,user_003,office_staff,operations,file_00038,txt,low,download,office_staff_device_3_1,NZ,Wellington,mobile,0,none,0,2152343,0,normal,
evt_00000899,2026-05-27 09:08:16,user_021,manager,management,file_00222,pdf,medium,view,manager_device_21_0,NZ,Wellington,desktop,0,none,0,785,0,normal,
evt_00000865,2026-05-27 09:09:45,user_020,office_staff,operations,file_00012,xlsx,medium,download,office_staff_device_20_1,NZ,Wellington,web,0,none,0,1294897,0,normal,
evt_00000654,2026-05-27 09:09:46,user_015,office_staff,operations,file_00054,pptx,low,view,office_staff_device_15_1,NZ,Wellington,web,0,none,0,1504,0,normal,
evt_00000947,2026-05-27 09:10:06,user_022,manager,management,file_00302,docx,medium,edit,manager_device_22_2,AU,Sydney,web,0,none,0,27001,0,normal,
evt_00001052,2026-05-27 09:10:20,user_026,contractor,external,file_00299,pdf,high,edit,contractor_device_26_0,NZ,Auckland,web,0,none,0,15433,0,normal,
evt_00000929,2026-05-27 09:10:32,user_022,manager,management,file_00226,pdf,medium,edit,manager_device_22_2,NZ,Wellington,desktop,0,none,0,41242,0,normal,
evt_00001087,2026-05-27 09:10:38,user_028,contractor,external,file_00160,txt,medium,delete,contractor_device_28_0,NZ,Christchurch,web,0,none,0,671,0,normal,
evt_00000458,2026-05-27 09:10:49,user_010,office_staff,operations,file_00061,docx,low,view,office_staff_device_10_0,NZ,Wellington,web,0,none,0,3747,0,normal,
evt_00000539,2026-05-27 09:11:08,user_012,office_staff,operations,file_00060,pdf,low,view,office_staff_device_12_0,NZ,Christchurch,web,0,none,0,4182,0,normal,
evt_00000450,2026-05-27 09:11:11,user_009,office_staff,operations,file_00041,csv,high,view,office_staff_device_9_1,NZ,Auckland,web,0,none,0,7883,0,normal,
evt_00001109,2026-05-27 09:11:27,user_029,it_admin,it,file_00454,docx,low,view,it_admin_device_29_2,AU,Sydney,web,0,none,0,8188,0,normal,
evt_00000274,2026-05-27 09:11:27,user_006,office_staff,operations,file_00048,csv,low,download,office_staff_device_6_1,NZ,Auckland,web,0,none,0,2763451,0,normal,
evt_00001113,2026-05-27 09:11:49,user_029,it_admin,it,file_00458,docx,medium,view,it_admin_device_29_1,AU,Sydney,web,0,none,0,5064,0,normal,
evt_00000529,2026-05-27 09:13:10,user_011,office_staff,operations,file_00271,xlsx,low,view,office_staff_device_11_0,NZ,Auckland,web,0,none,0,7581,0,normal,
evt_00000459,2026-05-27 09:13:34,user_010,office_staff,operations,file_00082,csv,medium,view,office_staff_device_10_0,NZ,Christchurch,desktop,0,none,0,4471,0,normal,
evt_00000631,2026-05-27 09:13:34,user_014,office_staff,operations,file_00298,txt,high,delete,office_staff_device_14_1,NZ,Christchurch,web,0,none,0,626,0,normal,
evt_00000322,2026-05-27 09:15:35,user_007,office_staff,operations,file_00005,docx,medium,view,office_staff_device_7_0,AU,Sydney,desktop,0,none,0,6123,0,normal,
evt_00000106,2026-05-27 09:15:40,user_003,office_staff,operations,file_00030,txt,low,edit,office_staff_device_3_0,NZ,Auckland,desktop,0,none,0,27358,0,normal,
evt_00000427,2026-05-27 09:16:41,user_009,office_staff,operations,file_00095,txt,high,share,office_staff_device_9_0,NZ,Christchurch,desktop,0,internal,0,890,0,normal,
evt_00000099,2026-05-27 09:17:49,user_002,office_staff,operations,file_00026,txt,low,edit,office_staff_device_2_1,NZ,Auckland,desktop,0,none,0,4118,0,normal,
evt_00000933,2026-05-27 09:18:28,user_022,manager,management,file_00133,pptx,high,download,manager_device_22_1,AU,Sydney,web,0,none,0,717487,0,normal,
evt_00000051,2026-05-27 09:18:32,user_001,office_staff,operations,file_00104,pdf,low,delete,office_staff_device_1_0,AU,Sydney,desktop,0,none,0,705,0,normal,
evt_00000954,2026-05-27 09:18:41,user_022,manager,management,file_00185,pptx,low,edit,manager_device_22_1,NZ,Wellington,desktop,0,none,0,4154,0,normal,
evt_00000463,2026-05-27 09:18:48,user_010,office_staff,operations,file_00116,txt,high,view,office_staff_device_10_1,NZ,Christchurch,web,0,none,0,9599,0,normal,
evt_00000466,2026-05-27 09:19:13,user_010,office_staff,operations,file_00003,pptx,high,view,office_staff_device_10_0,NZ,Christchurch,web,0,none,0,8288,0,normal,
evt_00000160,2026-05-27 09:19:35,user_004,office_staff,operations,file_00059,docx,high,edit,office_staff_device_4_1,NZ,Christchurch,desktop,0,none,0,5413,0,normal,
evt_00000329,2026-05-27 09:19:44,user_007,office_staff,operations,file_00017,txt,high,view,office_staff_device_7_0,AU,Sydney,web,0,none,0,6670,0,normal,
evt_00000757,2026-05-27 09:20:31,user_018,office_staff,operations,file_00073,pdf,low,view,office_staff_device_18_1,NZ,Auckland,web,0,none,0,9652,0,normal,
evt_00000270,2026-05-27 09:21:38,user_006,office_staff,operations,file_00048,csv,low,view,office_staff_device_6_1,NZ,Auckland,web,0,none,0,8889,0,normal,
evt_00001049,2026-05-27 09:21:40,user_025,manager,management,file_00123,docx,medium,view,manager_device_25_1,NZ,Auckland,mobile,0,none,0,5976,0,normal,
evt_00000924,2026-05-27 09:21:59,user_021,manager,management,file_00133,pptx,high,edit,manager_device_21_1,NZ,Christchurch,web,0,none,0,33667,0,normal,
evt_00000220,2026-05-27 09:22:59,user_005,office_staff,operations,file_00066,pdf,medium,view,office_staff_device_5_1,NZ,Christchurch,desktop,0,none,0,4806,0,normal,
evt_00000170,2026-05-27 09:23:14,user_004,office_staff,operations,file_00218,xlsx,low,view,office_staff_device_4_1,NZ,Auckland,desktop,0,none,0,7883,0,normal,
evt_00000715,2026-05-27 09:23:22,user_016,office_staff,operations,file_00361,pdf,low,edit,office_staff_device_16_1,NZ,Auckland,web,0,none,0,41870,0,normal,
evt_00000006,2026-05-27 09:24:17,user_001,office_staff,operations,file_00028,pdf,low,permission_change,office_staff_device_1_1,AU,Sydney,web,0,none,1,143,0,normal,
evt_00000525,2026-05-27 09:24:39,user_011,office_staff,operations,file_00088,xlsx,high,download,office_staff_device_11_1,NZ,Auckland,web,0,none,0,1832484,0,normal,
evt_00000082,2026-05-27 09:25:31,user_002,office_staff,operations,file_00315,pdf,medium,share,office_staff_device_2_0,NZ,Christchurch,web,0,internal,0,889,0,normal,
evt_00000205,2026-05-27 09:25:32,user_005,office_staff,operations,file_00100,docx,high,share,office_staff_device_5_0,NZ,Christchurch,web,0,internal,0,334,0,normal,
evt_00001073,2026-05-27 09:27:30,user_027,contractor,external,file_00244,docx,medium,view,contractor_device_27_1,NZ,Wellington,web,0,none,0,8288,0,normal,
evt_00000107,2026-05-27 09:28:10,user_003,office_staff,operations,file_00105,pdf,low,view,office_staff_device_3_0,NZ,Auckland,web,0,none,0,5913,0,normal,
evt_00000349,2026-05-27 09:29:06,user_008,office_staff,operations,file_00151,pptx,low,edit,office_staff_device_8_0,NZ,Wellington,web,0,none,0,45437,0,normal,
evt_00000055,2026-05-27 09:29:08,user_001,office_staff,operations,file_00249,docx,medium,edit,office_staff_device_1_1,AU,Sydney,mobile,0,none,0,13314,0,normal,
evt_00000405,2026-05-27 09:30:56,user_009,office_staff,operations,file_00090,docx,medium,share,office_staff_device_9_0,NZ,Auckland,desktop,0,internal,0,5,0,normal,
evt_00000333,2026-05-27 09:31:29,user_007,office_staff,operations,file_00040,csv,medium,download,office_staff_device_7_0,AU,Sydney,web,0,none,0,669594,0,normal,
evt_00000687,2026-05-27 09:31:38,user_016,office_staff,operations,file_00050,txt,low,view,office_staff_device_16_0,NZ,Christchurch,desktop,0,none,0,6163,0,normal,
evt_00000731,2026-05-27 09:32:25,user_017,office_staff,operations,file_00071,pdf,high,view,office_staff_device_17_1,NZ,Wellington,web,0,none,0,3683,0,normal,
evt_00000481,2026-05-27 09:33:16,user_010,office_staff,operations,file_00071,pdf,high,view,office_staff_device_10_0,NZ,Christchurch,web,0,none,0,4719,0,normal,
evt_00000175,2026-05-27 09:33:23,user_004,office_staff,operations,file_00063,txt,low,view,office_staff_device_4_0,NZ,Auckland,web,0,none,0,3013,0,normal,
evt_00000880,2026-05-27 09:34:10,user_020,office_staff,operations,file_00096,docx,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,3902,0,normal,
evt_00001160,2026-05-27 09:34:27,user_030,it_admin,it,file_00472,pptx,low,download,it_admin_device_30_1,NZ,Auckland,desktop,0,none,0,2495235,0,normal,
evt_00000504,2026-05-27 09:35:18,user_010,office_staff,operations,file_00080,pptx,low,download,office_staff_device_10_1,NZ,Christchurch,mobile,0,none,0,1132822,0,normal,
evt_00000713,2026-05-27 09:35:45,user_016,office_staff,operations,file_00038,txt,low,view,office_staff_device_16_0,NZ,Christchurch,mobile,0,none,0,3023,0,normal,
evt_00000707,2026-05-27 09:35:48,user_016,office_staff,operations,file_00033,pdf,low,view,office_staff_device_16_1,NZ,Christchurch,desktop,0,none,0,6718,0,normal,
evt_00001144,2026-05-27 09:36:25,user_029,it_admin,it,file_00431,docx,low,permission_change,it_admin_device_29_0,NZ,Wellington,web,0,none,1,943,0,normal,
evt_00000769,2026-05-27 09:36:43,user_018,office_staff,operations,file_00397,txt,medium,download,office_staff_device_18_1,AU,Sydney,web,0,none,0,2076095,0,normal,
evt_00000912,2026-05-27 09:37:50,user_021,manager,management,file_00230,xlsx,low,view,manager_device_21_2,NZ,Christchurch,web,0,none,0,2279,0,normal,
evt_00000007,2026-05-27 09:38:40,user_001,office_staff,operations,file_00025,docx,low,edit,office_staff_device_1_0,NZ,Auckland,web,0,none,0,41952,0,normal,
evt_00001156,2026-05-27 09:40:28,user_030,it_admin,it,file_00202,pdf,high,share,it_admin_device_30_0,NZ,Christchurch,web,0,internal,0,2367,0,normal,
evt_00000681,2026-05-27 09:40:44,user_015,office_staff,operations,file_00079,docx,high,view,office_staff_device_15_1,NZ,Wellington,web,0,none,0,1023,0,normal,
evt_00000650,2026-05-27 09:41:01,user_015,office_staff,operations,file_00234,pdf,medium,edit,office_staff_device_15_1,AU,Sydney,desktop,0,none,0,41929,0,normal,
evt_00000994,2026-05-27 09:41:45,user_024,manager,management,file_00241,csv,low,view,manager_device_24_1,NZ,Christchurch,desktop,0,none,0,6246,0,normal,
evt_00000655,2026-05-27 09:43:40,user_015,office_staff,operations,file_00024,docx,low,edit,office_staff_device_15_0,NZ,Wellington,desktop,0,none,0,21403,0,normal,
evt_00000240,2026-05-27 09:43:42,user_005,office_staff,operations,file_00462,docx,low,share,office_staff_device_5_1,NZ,Auckland,web,0,internal,0,2845,0,normal,
evt_00000643,2026-05-27 09:43:52,user_015,office_staff,operations,file_00049,txt,high,delete,office_staff_device_15_1,NZ,Wellington,web,0,none,0,1178,0,normal,
evt_00000849,2026-05-27 09:45:03,user_020,office_staff,operations,file_00085,docx,high,share,office_staff_device_20_1,NZ,Wellington,mobile,0,internal,0,310,0,normal,
evt_00000316,2026-05-27 09:45:06,user_007,office_staff,operations,file_00101,pdf,low,edit,office_staff_device_7_0,NZ,Auckland,web,0,none,0,45307,0,normal,
evt_00000020,2026-05-27 09:45:40,user_001,office_staff,operations,file_00022,pdf,low,view,office_staff_device_1_0,NZ,Auckland,web,0,none,0,1630,0,normal,
evt_00000778,2026-05-27 09:45:54,user_018,office_staff,operations,file_00095,txt,high,view,office_staff_device_18_1,NZ,Auckland,web,0,none,0,8771,0,normal,
evt_00000182,2026-05-27 09:46:27,user_004,office_staff,operations,file_00255,xlsx,low,share,office_staff_device_4_1,NZ,Auckland,web,0,internal,0,797,0,normal,
evt_00000311,2026-05-27 09:46:29,user_007,office_staff,operations,file_00066,pdf,medium,view,office_staff_device_7_0,AU,Sydney,desktop,0,none,0,4234,0,normal,
evt_00000129,2026-05-27 09:47:04,user_003,office_staff,operations,file_00119,docx,medium,view,office_staff_device_3_1,NZ,Auckland,desktop,0,none,0,3744,0,normal,
evt_00000011,2026-05-27 09:48:03,user_001,office_staff,operations,file_00031,csv,low,permission_change,office_staff_device_1_0,NZ,Auckland,web,0,none,1,552,0,normal,
evt_00000612,2026-05-27 09:48:27,user_014,office_staff,operations,file_00006,xlsx,medium,view,office_staff_device_14_1,NZ,Wellington,web,0,none,0,2884,0,normal,
evt_00000462,2026-05-27 09:48:47,user_010,office_staff,operations,file_00059,docx,high,view,office_staff_device_10_0,NZ,Wellington,web,0,none,0,3292,0,normal,
evt_00000054,2026-05-27 09:49:27,user_001,office_staff,operations,file_00090,docx,medium,edit,office_staff_device_1_0,NZ,Auckland,desktop,0,none,0,11735,0,normal,
evt_00000544,2026-05-27 09:49:45,user_012,office_staff,operations,file_00036,txt,low,download,office_staff_device_12_1,AU,Sydney,desktop,0,none,0,116089,0,normal,
evt_00000332,2026-05-27 09:49:57,user_007,office_staff,operations,file_00119,docx,medium,share,office_staff_device_7_1,NZ,Auckland,desktop,0,internal,0,1081,0,normal,
evt_00000438,2026-05-27 09:49:57,user_009,office_staff,operations,file_00147,pptx,low,share,office_staff_device_9_1,NZ,Christchurch,desktop,0,internal,0,1236,0,normal,
evt_00000908,2026-05-27 09:50:08,user_021,manager,management,file_00121,docx,medium,edit,manager_device_21_1,NZ,Christchurch,web,0,none,0,6710,0,normal,
evt_00000936,2026-05-27 09:50:17,user_022,manager,management,file_00140,xlsx,low,edit,manager_device_22_0,NZ,Auckland,web,0,none,0,38042,0,normal,
evt_00000639,2026-05-27 09:50:19,user_015,office_staff,operations,file_00049,txt,high,view,office_staff_device_15_1,NZ,Wellington,web,0,none,0,5980,0,normal,
evt_00000453,2026-05-27 09:50:32,user_009,office_staff,operations,file_00088,xlsx,high,view,office_staff_device_9_1,NZ,Auckland,web,0,none,0,9187,0,normal,
evt_00000433,2026-05-27 09:50:38,user_009,office_staff,operations,file_00026,txt,low,edit,office_staff_device_9_0,NZ,Christchurch,desktop,0,none,0,7336,0,normal,
evt_00000133,2026-05-27 09:50:44,user_003,office_staff,operations,file_00395,xlsx,medium,edit,office_staff_device_3_0,NZ,Wellington,web,0,none,0,20708,0,normal,
evt_00000506,2026-05-27 09:51:32,user_010,office_staff,operations,file_00337,docx,low,view,office_staff_device_10_1,NZ,Christchurch,desktop,0,none,0,4731,0,normal,
evt_00000850,2026-05-27 09:52:35,user_020,office_staff,operations,file_00069,docx,high,download,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,1935531,0,normal,
evt_00000560,2026-05-27 09:53:19,user_012,office_staff,operations,file_00074,txt,high,edit,office_staff_device_12_0,AU,Sydney,mobile,0,none,0,46054,0,normal,
evt_00000819,2026-05-27 09:53:20,user_019,office_staff,operations,file_00226,pdf,medium,view,office_staff_device_19_0,AU,Sydney,web,0,none,0,9442,0,normal,
evt_00000126,2026-05-27 09:53:48,user_003,office_staff,operations,file_00031,csv,low,view,office_staff_device_3_0,NZ,Wellington,desktop,0,none,0,2071,0,normal,
evt_00000092,2026-05-27 09:54:10,user_002,office_staff,operations,file_00095,txt,high,view,office_staff_device_2_1,NZ,Auckland,desktop,0,none,0,802,0,normal,
evt_00000105,2026-05-27 09:54:21,user_003,office_staff,operations,file_00402,txt,high,edit,office_staff_device_3_1,NZ,Auckland,web,0,none,0,37805,0,normal,
evt_00000816,2026-05-27 09:54:46,user_019,office_staff,operations,file_00071,pdf,high,edit,office_staff_device_19_0,AU,Sydney,web,0,none,0,33238,0,normal,
evt_00000147,2026-05-27 09:55:20,user_004,office_staff,operations,file_00064,pptx,low,view,office_staff_device_4_1,NZ,Christchurch,desktop,0,none,0,9189,0,normal,
evt_00000142,2026-05-27 09:56:03,user_003,office_staff,operations,file_00021,xlsx,low,download,office_staff_device_3_0,NZ,Wellington,desktop,0,none,0,1793340,0,normal,
evt_00000971,2026-05-27 09:56:13,user_023,manager,management,file_00236,txt,medium,download,manager_device_23_1,AU,Sydney,desktop,0,none,0,2225742,0,normal,
evt_00000033,2026-05-27 09:56:15,user_001,office_staff,operations,file_00274,xlsx,high,view,office_staff_device_1_1,AU,Sydney,web,0,none,0,2737,0,normal,
evt_00001090,2026-05-27 09:56:59,user_028,contractor,external,file_00349,pdf,low,view,contractor_device_28_1,NZ,Wellington,web,0,none,0,845,0,normal,
evt_00000334,2026-05-27 09:57:36,user_007,office_staff,operations,file_00047,docx,low,view,office_staff_device_7_0,NZ,Auckland,desktop,0,none,0,6348,0,normal,
evt_00001106,2026-05-27 09:58:14,user_028,contractor,external,file_00350,xlsx,high,share,contractor_device_28_0,AU,Sydney,web,0,internal,0,325,0,normal,
evt_00000384,2026-05-27 09:59:06,user_008,office_staff,operations,file_00308,csv,medium,edit,office_staff_device_8_1,NZ,Wellington,desktop,0,none,0,34023,0,normal,
evt_00000260,2026-05-27 10:00:13,user_006,office_staff,operations,file_00056,docx,low,download,office_staff_device_6_1,NZ,Auckland,web,0,none,0,1045256,0,normal,
evt_00000128,2026-05-27 10:00:22,user_003,office_staff,operations,file_00100,docx,high,view,office_staff_device_3_1,NZ,Wellington,web,0,none,0,5372,0,normal,
evt_00001065,2026-05-27 10:00:22,user_026,contractor,external,file_00272,docx,medium,view,contractor_device_26_0,AU,Sydney,web,0,none,0,7975,0,normal,
evt_00000223,2026-05-27 10:00:35,user_005,office_staff,operations,file_00456,txt,medium,edit,office_staff_device_5_1,NZ,Auckland,desktop,0,none,0,3365,0,normal,
evt_00000861,2026-05-27 10:01:01,user_020,office_staff,operations,file_00111,docx,high,edit,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,20164,0,normal,
evt_00000764,2026-05-27 10:01:06,user_018,office_staff,operations,file_00088,xlsx,high,edit,office_staff_device_18_0,NZ,Auckland,web,0,none,0,6974,0,normal,
evt_00000185,2026-05-27 10:01:09,user_004,office_staff,operations,file_00004,xlsx,low,view,office_staff_device_4_0,NZ,Christchurch,web,0,none,0,897,0,normal,
evt_00000256,2026-05-27 10:01:16,user_006,office_staff,operations,file_00095,txt,high,edit,office_staff_device_6_1,NZ,Auckland,web,0,none,0,21894,0,normal,
evt_00000171,2026-05-27 10:02:18,user_004,office_staff,operations,file_00049,txt,high,edit,office_staff_device_4_0,NZ,Christchurch,desktop,0,none,0,24523,0,normal,
evt_00000968,2026-05-27 10:02:26,user_023,manager,management,file_00185,pptx,low,share,manager_device_23_0,NZ,Wellington,desktop,0,internal,0,1145,0,normal,
evt_00000374,2026-05-27 10:03:23,user_008,office_staff,operations,file_00418,docx,high,edit,office_staff_device_8_1,NZ,Wellington,web,0,none,0,11378,0,normal,
evt_00000390,2026-05-27 10:04:19,user_008,office_staff,operations,file_00071,pdf,high,download,office_staff_device_8_0,NZ,Auckland,desktop,0,none,0,727073,0,normal,
